249.18546
251.20116
253.21676
255.23246
263.16476
263.20116
265.18036
269.21166
269.24806
271.22736
275.20106
277.14396
277.21676
279.15966
279.23246
281.17526
281.24806
283.26376
285.20656
289.18036
291.19606
291.23246
293.13886
293.21166
293.24806
295.15456
295.19096
295.22736
295.26376
